DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2016,3310,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2017,3582,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2018,3731,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2019,3912,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2020,4052,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2021,769,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2022,725,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Slovakia,2023,724,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Türkiye,2014,145741,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Türkiye,2015,172956,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Türkiye,2016,248645,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Türkiye,2017,353660,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Türkiye,2018,433289,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Türkiye,2019,597590,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Türkiye,2020,766464,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,Türkiye,2022,515529,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,United Kingdom,2014,790027,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,United Kingdom,2015,812283,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,United Kingdom,2016,829457,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,United Kingdom,2017,838846,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,United Kingdom,2018,826186,
ESTAT:MIGR_POP7CTZ(1.0),04/11/24 23:00:00,Annual,"Countries other than EU, EFTA and Candidate countries with medium Human Development Index (HDI)",Total,Number,Total,United Kingdom,2019,885688,
