DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Portugal,2022,24.20,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2008,2.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2009,2.93,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2010,2.74,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2011,2.55,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2012,3.21,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2013,3.72,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2014,3.21,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2015,0.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2016,0.50,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2017,0.73,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2018,1.47,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2019,1.81,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2020,1.65,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2021,2.06,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Romania,2022,2.36,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2008,3.76,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2009,4.10,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2010,5.21,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2011,5.21,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2012,4.30,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2013,1.68,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2014,2.17,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2015,1.88,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2016,2.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2017,2.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2018,4.83,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2019,6.36,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2020,5.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2021,7.95,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Serbia,2022,5.53,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2008,99.72,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2009,103.12,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2010,107.68,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2011,106.59,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2012,107.83,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2013,92.86,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2014,105.89,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2015,95.61,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2016,111.32,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2017,115.11,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2018,111.57,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2019,108.91,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2020,112.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2021,121.74,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Sweden,2022,108.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2008,4.08,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2009,4.42,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2010,4.35,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2011,2.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2012,3.01,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2013,3.25,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2014,3.05,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2015,2.13,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2016,3.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2017,3.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2018,2.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2019,2.84,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2020,3.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2021,3.03,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovenia,2022,3.37,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2013,1.26,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2014,1.00,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2015,1.38,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2016,1.09,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2017,1.60,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2018,1.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2019,1.43,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2020,1.08,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2021,1.32,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Slovakia,2022,1.62,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Türkiye,2016,7.02,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Türkiye,2017,7.92,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Türkiye,2018,9.31,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Türkiye,2019,10.34,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Türkiye,2020,9.32,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Türkiye,2021,10.82,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Türkiye,2022,11.43,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2008,40.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2009,40.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2010,41.87,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2011,39.80,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2012,40.01,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2013,46.01,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2014,61.07,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2015,71.82,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2016,79.39,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2017,95.29,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,England and Wales,2018,100.17,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2008,71.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2009,76.02,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2010,80.72,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2011,95.61,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2012,101.05,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,66.22,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2014,71.78,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2015,76.17,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2016,81.91,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2017,91.33,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Scotland (NUTS 2021),2018,96.67,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2008,79.59,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2009,75.41,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2010,76.15,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2011,71.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2012,74.55,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,54.03,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,62.86,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,70.52,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,73.50,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2017,75.80,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2018,77.99,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2008,5.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2009,4.26,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2010,4.03,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2011,5.63,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2016,3.16,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2017,2.80,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2018,2.56,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2019,3.40,
ESTAT:CRIM_OFF_CAT(1.0),23/04/24 23:00:00,Annual,Sexual assault,Per hundred thousand inhabitants,Kosovo*,2020,3.14,
