DATAFLOW,LAST UPDATE,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Croatia,2019,56.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Croatia,2020,57.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Croatia,2021,57.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Croatia,2022,59.0,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2005,52.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2006,54.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2007,55.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2008,54.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2009,55.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2010,56.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2011,57.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2012,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2013,59.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2014,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2015,58.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2016,59.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2017,59.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2018,60.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2019,60.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2020,61.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2021,61.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Hungary,2022,61.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2004,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2005,62.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2006,62.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2007,62.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2008,63.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2009,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2010,65.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2011,66.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2012,66.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2013,65.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2014,66.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2015,66.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2016,67.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2017,67.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2018,68.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2019,68.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2020,65.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2021,66.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Ireland,2022,65.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2004,65.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2005,67.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2006,68.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2007,72.8,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2008,71.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2009,68.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2010,69.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2011,69.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2012,70.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2013,71.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2014,70.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2015,71.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2016,69.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2017,65.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Iceland,2018,65.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2004,68.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2005,66.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2006,65.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2007,63.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2008,62.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2009,63.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2011,63.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2012,62.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2013,62.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2014,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2015,62.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2016,67.6,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2017,66.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2018,66.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2019,68.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2020,67.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2021,67.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Italy,2022,67.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2005,51.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2006,52.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2007,53.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2008,54.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2009,56.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2010,57.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2011,57.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2012,56.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2013,56.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2014,57.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2015,54.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2016,56.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2017,56.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2018,56.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2019,56.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2020,55.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2021,55.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Lithuania,2022,58.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2004,59.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2005,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2006,61.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2007,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2008,64.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2009,65.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2010,64.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2011,65.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2012,65.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2013,63.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2014,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2015,63.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2016,61.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2017,60.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2018,61.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2019,63.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2020,64.0,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2021,62.3,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Luxembourg,2022,60.7,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2005,50.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2006,50.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2007,51.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2008,51.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2009,52.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2010,53.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2011,53.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2012,54.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2013,51.7,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2014,51.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2015,51.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2016,52.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2017,50.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2018,51.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2019,52.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2020,52.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2021,52.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Latvia,2022,53.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2005,68.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2006,68.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2007,69.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2008,68.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2009,69.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2010,70.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2011,69.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2012,71.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2013,71.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2014,72.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2015,72.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2016,71.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2017,71.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2018,71.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2019,72.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2020,70.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2021,68.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Malta,2022,70.1,p
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2005,65.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2006,65.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2007,66.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2008,62.5,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2009,61.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2010,61.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2011,64.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2012,63.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2013,61.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2014,63.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2015,61.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2016,62.8,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2017,62.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2018,61.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2019,62.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2020,62.4,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2021,61,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Netherlands,2022,60.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2004,65.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2005,66.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2006,65.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2007,66.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2008,70.0,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2009,69.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2010,69.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2011,74.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2012,71.9,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2013,71.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2014,72.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2015,71.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2016,72.0,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2017,71.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2018,71.7,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2019,71.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2020,70.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Norway,2022,69.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2005,61.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2006,58.4,b
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2007,57.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2008,58.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2009,58.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2010,58.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2011,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2012,59.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2013,59.2,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2014,59.8,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2015,60.1,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2016,61.3,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2017,60.6,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2018,60.5,
ESTAT:HLTH_HLYE(1.0),11/06/24 23:00:00,Annual,Year,Males,Healthy life years in absolute value at birth,Poland,2019,60.9,
