DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Iceland,2022,80.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Iceland,2023,80.9,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2004,78.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2005,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2006,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2007,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2008,78.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2009,79.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2010,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2011,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2012,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2013,80.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2014,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2015,80.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2016,81.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2017,80.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2018,81.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2019,81.4,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2020,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2021,80.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2022,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Italy,2023,81.7,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2004,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2005,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2006,78.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2007,79.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2008,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2009,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2010,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2011,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2012,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2013,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2014,81.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2015,80.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2016,80.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2017,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2018,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2019,82.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2020,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2021,82.5,e
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2022,83.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Liechtenstein,2023,82.5,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2004,66.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2005,65.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2006,65.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2007,64.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2008,65.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2009,67.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2010,67.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2011,68.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2012,68.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2013,68.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2014,69.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2015,69.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2016,69.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2017,70.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2018,70.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2019,71.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2020,70.2,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2021,69.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2022,71.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Lithuania,2023,72.5,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2004,76.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2005,76.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2006,76.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2007,76.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2008,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2009,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2010,77.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2011,78.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2012,79.1,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2013,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2014,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2015,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2016,80.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2017,79.9,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2018,80.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2019,80.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2020,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2021,80.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2022,80.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Luxembourg,2023,81.7,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2004,65.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2005,64.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2006,65.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2007,65.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2008,66.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2009,67.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2010,67.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2011,68.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2012,68.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2013,69.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2014,69.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2015,69.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2016,69.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2017,69.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2018,70.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2019,70.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2020,70.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2021,68.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2022,69.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Latvia,2023,70.8,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Moldova,2006,64.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Moldova,2007,65.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Moldova,2008,65.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Moldova,2009,65.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Moldova,2010,64.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Moldova,2011,66.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Moldova,2012,67.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2005,71.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2006,71.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2007,71.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2008,72.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2009,72.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2010,73.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2011,73.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2012,74.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2013,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2014,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2015,74.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2016,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2017,73.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2018,74.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2019,74.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2020,73.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Montenegro,2021,70.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2004,71.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2005,71.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2006,71.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2007,71.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2008,72.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2009,72.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2010,72.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2011,73.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2012,73.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2013,73.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2014,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2015,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2016,73.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2017,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2018,74.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2019,74.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2020,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,North Macedonia,2021,71.1,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2004,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2005,77.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2006,77.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2007,77.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2008,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2009,77.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2010,79.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2011,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2012,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2013,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2014,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2015,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2016,80.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2017,80.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2018,80.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2019,81.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2020,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2021,80.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2022,80.4,p
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Malta,2023,81.8,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2004,76.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2005,77.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2006,77.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2007,78.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2008,78.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2009,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2010,78.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2011,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2012,79.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2013,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2014,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2015,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2016,80.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2017,80.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2018,80.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2019,80.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2020,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2021,79.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2022,80.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Netherlands,2023,80.5,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2004,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2005,77.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2006,78.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2007,78.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2008,78.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2009,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2010,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2011,79.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2012,79.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2013,79.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2014,80.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2015,80.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2016,80.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2017,81.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2018,81.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2019,81.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2020,81.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2021,81.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2022,80.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Norway,2023,81.6,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Poland,2004,70.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Poland,2005,70.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Poland,2006,70.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Poland,2007,71.0,
